Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
1353,50,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,0,0,698,698,GasA,TA,Y,6.668228248417403,390,7.0707241072602764,0,1,0,2,0.6931471805599453,TA,4,Typ,0,2,624,N,210,0,0,7,2009,WD,Normal,11.812289042195847,1,1,0,0,1
1354,50,RL,4.04305126783455,9.597030324758013,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,816,0,1217,2033,GasA,Ex,Y,7.627544390488503,1185,8.08301991917133,1,2,1,4,0.6931471805599453,Gd,9,Typ,1,3,666,Y,283,86,0,3,2010,WD,Normal,12.92391243868049,1,1,0,0,0
1355,60,RL,4.2633832685897595,9.241548299100376,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,735,0,257,992,GasA,Ex,Y,6.900730664045173,873,7.531552381407289,1,2,1,3,0.6931471805599453,Gd,7,Typ,1,3,839,Y,0,184,0,6,2008,WD,Normal,12.367340793126296,1,1,0,1,0
1356,80,RL,4.634728988229636,9.229456489168413,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,570,570,GasA,Gd,Y,7.109062135687172,698,7.560601162768557,0,3,0,4,0.6931471805599453,Gd,8,Typ,1,2,487,Y,0,98,0,9,2006,WD,Normal,12.043553716032399,1,1,0,1,0
1357,20,RL,4.2633832685897595,9.156728602527533,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,340,0,524,864,GasA,TA,Y,6.794586580876499,0,6.794586580876499,0,1,0,3,0.6931471805599453,TA,5,Typ,0,1,264,Y,0,0,0,10,2008,WD,Normal,11.608235644774552,1,1,1,1,1
1358,20,RL,4.2633832685897595,9.436519311833914,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,734,0,344,1078,GasA,Ex,Y,6.983789965258135,0,6.983789965258135,1,1,1,3,0.6931471805599453,TA,6,Typ,1,2,500,Y,0,0,0,4,2010,WD,Normal,11.917723684090689,1,1,1,1,1
1359,160,FV,4.2633832685897595,7.658227526161352,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,378,0,378,756,GasA,Ex,Y,6.646390514847729,804,7.3613754289773485,0,2,1,3,0.6931471805599453,Gd,5,Typ,0,2,440,Y,0,32,0,6,2010,WD,Normal,12.086725887897607,1,1,0,1,0
1360,20,RL,4.867534450455582,9.725436862592819,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1447,0,533,1980,GasA,Ex,Y,7.591357046698551,0,7.591357046698551,1,2,0,3,0.6931471805599453,Ex,8,Typ,1,3,770,Y,194,45,0,9,2006,WD,Normal,12.66032791780777,1,1,1,0,0
1361,70,RL,3.9512437185814275,9.194515821629212,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,TA,TA,BrkTil,0,0,612,612,GasA,Ex,Y,6.898714534329988,1611,7.86403565907245,0,3,1,4,0.6931471805599453,TA,8,Typ,0,2,621,Y,183,0,301,5,2008,WD,Normal,12.14950229404178,1,1,0,0,1
1362,20,RL,4.8283137373023015,9.690232448972248,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1274,0,256,1530,GasA,Ex,Y,7.333676395657684,0,7.333676395657684,1,2,0,3,0.6931471805599453,Gd,7,Typ,1,2,430,Y,168,36,0,6,2009,WD,Normal,12.468436909997665,1,1,1,0,0
1363,50,RL,4.2633832685897595,9.43460329655831,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,0,0,715,715,GasA,Gd,Y,7.156176637480615,457,7.461065514354283,0,2,0,4,0.6931471805599453,TA,7,Typ,1,1,368,Y,55,0,0,6,2009,WD,Normal,11.560762794384388,1,1,0,0,1
1364,60,RL,4.30406509320417,9.047821442478408,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,616,616,GasA,Ex,Y,6.424869023905388,796,7.253470382684528,0,2,1,3,0.6931471805599453,Gd,6,Typ,1,2,432,Y,0,36,0,3,2007,New,Partial,11.963567869487337,1,1,0,1,0
1365,160,FV,3.4339872044851463,8.064950891749143,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,0,0,600,600,GasA,Ex,Y,6.255750041753367,600,7.0909098220799835,0,2,1,2,0.6931471805599453,Gd,4,Typ,0,2,480,Y,0,166,0,4,2006,WD,Abnorml,11.87862357740665,1,1,0,1,0
1366,60,FV,4.2633832685897595,8.922791623969637,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,533,0,281,814,GasA,Ex,Y,6.703188113240863,860,7.423568444259167,1,2,1,3,0.6931471805599453,Gd,7,Typ,0,2,663,Y,0,96,0,1,2010,WD,Normal,12.283033686666302,1,1,0,1,0
1367,60,RL,4.23410650459726,9.124782483614537,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,633,0,240,873,GasA,Ex,Y,6.78332520060396,908,7.490529402060711,1,2,1,3,0.6931471805599453,Gd,7,Typ,0,2,588,Y,0,88,0,6,2008,WD,Abnorml,12.170445467887022,1,1,0,1,0
1368,160,RM,3.7376696182833684,7.888334500738654,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,548,173,36,757,GasA,Ex,Y,6.8308742346461795,550,7.297091005160418,0,2,0,4,0.6931471805599453,TA,6,Typ,1,1,336,Y,104,26,0,7,2006,WD,Normal,11.751942365440728,1,1,0,0,0
1369,120,RM,4.2633832685897595,8.397508348470257,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,685,0,163,848,GasA,Ex,Y,6.744059186311348,0,6.744059186311348,1,1,0,1,0.6931471805599453,Gd,4,Typ,0,2,420,Y,140,0,0,6,2009,WD,Normal,11.877568578558138,1,1,1,0,1
1370,20,RL,3.8918202981106265,9.27199975236291,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,370,972,315,1657,GasA,Ex,Y,7.419979923661835,0,7.419979923661835,1,2,0,3,0.6931471805599453,Gd,8,Typ,1,2,502,Y,0,262,0,5,2010,WD,Normal,12.354492650648448,1,1,1,1,0
1371,50,RL,4.51085950651685,8.594339400592892,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,Fa,TA,PConc,315,105,420,840,GasA,Ex,Y,6.734591659972948,534,7.226209010100671,0,1,0,2,0.6931471805599453,TA,6,Typ,0,1,338,Y,0,0,198,10,2009,WD,Normal,11.56171562913966,1,1,0,1,1
1372,80,RL,4.394449154672439,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,TA,TA,CBlock,831,0,161,992,GasA,Gd,Y,7.415776975415394,0,7.415776975415394,1,1,0,3,0.6931471805599453,Gd,8,Typ,1,1,377,Y,0,28,0,10,2008,WD,Normal,12.016726473799254,1,1,1,1,0
1373,60,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,975,0,133,1108,GasA,Ex,Y,7.011213987350367,989,7.6487397889562425,1,2,1,3,0.6931471805599453,Gd,8,Typ,1,2,583,Y,253,170,0,6,2006,WD,Normal,12.521977676925694,1,1,0,0,0
1374,20,RL,4.2633832685897595,9.34145634983372,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1282,0,1351,2633,GasA,Ex,Y,7.876258882303226,0,7.876258882303226,1,2,1,2,0.6931471805599453,Ex,8,Typ,2,3,804,Y,314,140,0,3,2007,WD,Normal,13.053013299269535,1,1,1,0,0
1375,60,FV,4.454347296253507,9.271059107010888,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,0,0,1026,1026,GasA,Ex,Y,6.934397209928558,932,7.580189417944541,0,2,1,3,0.6931471805599453,Gd,9,Typ,1,3,936,Y,154,210,0,7,2008,WD,Normal,12.429216196844383,1,1,0,0,0
1376,20,RL,4.499809670330265,9.30492301446213,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1571,1571,GasA,Ex,Y,7.360103972989152,0,7.360103972989152,0,2,0,3,0.6931471805599453,Gd,7,Typ,1,3,722,Y,100,36,0,12,2007,New,Partial,12.384218830913648,1,1,1,0,0
1377,30,RL,3.970291913552122,8.747193183526933,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,384,0,384,768,GasA,TA,N,6.673297967767654,0,6.673297967767654,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,160,Y,0,141,0,4,2008,WD,Normal,11.418614785498987,1,1,1,1,0
1378,50,RL,4.110873864173311,9.305559638557117,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,408,420,156,984,GasA,Ex,Y,6.892641641172089,620,7.380879035564116,0,2,0,3,0.6931471805599453,TA,6,Min2,0,2,660,Y,0,68,0,7,2009,WD,Normal,11.669929213779893,1,1,0,1,0
1379,160,RM,3.091042453358316,7.577633832602728,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,309,0,174,483,GasA,TA,Y,6.182084906716632,504,6.895682697747868,0,1,1,2,0.6931471805599453,TA,5,Typ,0,1,264,Y,72,0,0,6,2006,WD,Normal,11.326595886778735,1,1,0,0,1
1380,80,RL,4.30406509320417,9.183585634667363,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,384,384,GasA,Gd,Y,6.626717749249025,640,7.240649694255466,0,2,1,3,0.6931471805599453,Gd,7,Typ,0,2,400,Y,100,0,0,5,2008,WD,Normal,12.028738630247258,1,1,0,0,1
1381,30,RL,3.828641396489095,9.013473543740192,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,TA,Fa,BrkTil,203,0,661,864,GasA,TA,N,6.762729506931879,0,6.762729506931879,1,1,0,2,0.6931471805599453,TA,5,Typ,0,1,200,Y,0,0,96,6,2010,WD,Normal,10.976782033219948,1,1,1,1,1
1382,20,RL,4.2633832685897595,9.46699606582284,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,TA,TA,CBlock,865,0,340,1205,GasA,Ex,Y,7.658227526161352,0,7.658227526161352,0,2,1,4,0.6931471805599453,TA,7,Typ,2,2,550,Y,0,42,0,5,2008,WD,Normal,12.377922902456833,1,1,1,1,0
1383,70,RM,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,596,596,GasA,Ex,Y,6.906754778648554,764,7.47477218239787,1,1,1,4,0.6931471805599453,Gd,8,Typ,0,2,576,N,36,0,221,10,2006,WD,Normal,11.964001084330445,1,1,0,0,1
1384,30,RL,4.2633832685897595,10.14013945387513,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,0,0,816,816,GasA,Ex,Y,7.256297239690681,0,7.256297239690681,0,2,0,3,0.6931471805599453,Gd,7,Typ,0,2,576,N,0,0,112,8,2007,WD,Normal,11.626254150277232,1,1,1,1,1
1385,50,RL,4.110873864173311,9.11173476822206,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,BrkTil,204,0,356,560,GasA,TA,Y,6.54965074223381,560,7.138073034044347,0,1,0,2,0.6931471805599453,TA,6,Typ,0,1,280,P,0,0,0,10,2009,WD,Normal,11.56171562913966,1,1,0,1,1
1386,50,RM,3.713572066704308,8.600982717145921,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,735,0,61,796,GasA,Gd,Y,6.680854678790215,358,7.051855622955894,1,1,0,3,0.6931471805599453,Gd,7,Typ,0,1,240,N,0,96,0,5,2010,WD,Normal,11.740061037553975,1,1,0,1,0
1387,60,RL,4.394449154672439,9.722744748855389,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,790,469,133,1392,GasA,TA,Y,7.239214973779806,1392,7.932003152361385,1,3,1,5,0.6931471805599453,Gd,12,Typ,2,2,564,Y,0,112,0,7,2006,WD,Normal,12.429216196844383,1,1,0,1,0
1388,50,RM,4.110873864173311,9.050288983827956,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,TA,Gd,BrkTil,168,546,0,714,GasW,TA,N,7.417580402414544,862,7.834788107388194,0,2,0,5,0.6931471805599453,Gd,10,Typ,1,1,216,Y,88,15,0,8,2007,CWD,Family,11.820410164718188,1,1,0,0,0
1389,20,RL,3.7612001156935624,9.608646582885868,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,1320,0,426,1746,GasA,Ex,Y,7.465655310134056,0,7.465655310134056,1,2,0,3,0.6931471805599453,Ex,7,Typ,2,3,758,Y,201,39,0,10,2009,WD,Normal,12.841325847671216,1,1,1,0,0
1390,50,RM,4.110873864173311,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,375,0,360,735,GasA,Ex,Y,6.76849321164863,349,7.105786129481271,0,1,0,3,0.6931471805599453,TA,6,Typ,1,2,440,Y,0,0,0,3,2007,WD,Normal,11.782952602183288,1,1,0,1,1
1391,20,RL,4.2626798770413155,9.116139576577355,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1400,0,125,1525,GasA,Ex,Y,7.330405211844402,0,7.330405211844402,1,2,0,3,0.6931471805599453,Gd,6,Typ,0,2,541,Y,219,36,0,9,2006,WD,Normal,12.367340793126296,1,1,1,0,0
1392,90,RL,4.189654742026425,9.09884999594282,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,0,0,1584,1584,GasA,TA,Y,7.368339686311381,0,7.368339686311381,0,2,0,4,1.0986122886681098,TA,8,Mod,0,3,792,Y,0,152,0,4,2009,WD,Normal,11.728036844587175,1,1,1,1,0
1393,85,RL,4.23410650459726,8.966866554188723,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,769,0,95,864,GasA,TA,Y,6.803505257608338,0,6.803505257608338,1,1,0,3,0.6931471805599453,TA,6,Typ,1,1,288,Y,175,144,0,12,2006,WD,Normal,11.719939634354555,1,1,1,0,0
1394,190,RM,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,0,0,482,482,GasA,Ex,N,7.108244139731541,691,7.556427969440253,0,2,0,3,1.0986122886681098,TA,7,Typ,1,2,672,Y,0,25,212,4,2008,WD,Normal,12.0015054797889,1,1,0,1,0
1395,120,RL,3.9889840465642745,8.305484017727691,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1070,0,286,1356,GasA,Ex,Y,7.313886831633462,0,7.313886831633462,1,2,0,2,0.6931471805599453,Gd,6,Typ,1,3,648,Y,161,20,0,10,2006,New,Partial,12.415433652431746,1,1,1,0,0
1396,60,RL,4.48863636973214,9.446676517076376,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1094,1094,GasA,Ex,Y,7.033506484287697,1349,7.817222785508166,0,2,1,4,0.6931471805599453,Gd,9,Typ,1,3,642,Y,144,39,0,2,2007,WD,Normal,12.54686766829102,1,1,0,0,0
1397,20,RL,4.2633832685897595,10.954326659732555,Pave,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,353,334,60,747,GasA,TA,Y,7.431299675155903,0,7.431299675155903,1,1,0,3,0.6931471805599453,TA,7,Min1,2,2,572,N,0,0,50,6,2010,WD,Normal,11.982929094215963,1,1,1,1,1
1398,70,RM,3.9512437185814275,8.71948076085107,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,939,939,GasA,Ex,Y,6.84587987526405,574,7.322510433997394,0,1,1,4,0.6931471805599453,TA,8,Typ,0,1,180,N,24,0,150,5,2007,WD,Normal,11.831379196088763,1,1,0,0,1
1399,50,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,TA,TA,CBlock,180,352,676,1208,GasA,Gd,Y,7.036148493750536,768,7.552237287560802,1,1,1,3,0.6931471805599453,TA,7,Min1,0,1,240,Y,0,0,168,5,2009,WD,Normal,11.835008964139341,1,1,0,1,1
1400,50,RL,3.9512437185814275,8.72777821348305,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,TA,TA,BrkTil,264,0,712,976,GasA,Ex,Y,7.057036981697891,448,7.3833681469923835,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,1,216,Y,147,16,0,10,2009,WD,Normal,11.83101549359339,1,1,0,0,0
1401,50,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,BrkTil,0,0,862,862,GasA,TA,Y,6.85751406254539,208,7.055312843339752,0,1,0,3,0.6931471805599453,TA,5,Typ,1,1,208,Y,0,0,112,7,2008,WD,Normal,11.695247021764184,1,1,0,1,1
1402,60,RL,4.143134726391533,8.91139510724569,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,759,0,80,839,GasA,Ex,Y,6.762729506931879,729,7.374001859350161,1,2,1,3,0.6931471805599453,TA,8,Typ,1,2,398,Y,100,75,0,4,2008,WD,Normal,12.170445467887022,1,1,0,0,0
1403,20,RL,4.174387269895637,8.81922185757494,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1286,1286,GasA,Ex,Y,7.166265974133638,0,7.166265974133638,0,2,0,2,0.6931471805599453,Gd,6,Typ,1,2,662,Y,168,55,0,7,2006,New,Partial,12.174989532116426,1,1,1,0,0
1404,20,RL,3.912023005428146,9.632793693113202,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,929,0,556,1485,GasA,Ex,Y,7.289610521451167,0,7.289610521451167,1,2,0,3,0.6931471805599453,Gd,6,Typ,0,3,754,Y,168,160,0,8,2007,WD,Normal,12.552926520261092,1,1,1,0,0
1405,50,RL,4.110873864173311,9.250618218474752,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0,0,672,672,GasA,TA,Y,6.543911845564792,520,7.102499355774649,0,1,0,3,0.6931471805599453,TA,6,Typ,0,3,936,Y,216,0,160,1,2006,WD,Family,11.56171562913966,1,1,0,0,1
1406,120,RM,3.8066624897703196,8.254008590564844,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Gd,TA,PConc,1373,0,221,1594,GasA,Ex,Y,7.4067107301776405,0,7.4067107301776405,1,2,0,2,0.6931471805599453,Gd,5,Typ,1,2,482,Y,128,53,0,1,2008,WD,Normal,12.524526376648708,1,1,1,0,0
1407,85,RL,4.2626798770413155,9.041448235493888,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,TA,TA,CBlock,656,0,112,768,GasA,TA,Y,6.645090969505644,0,6.645090969505644,1,1,0,2,0.6931471805599453,TA,5,Typ,0,2,396,Y,58,0,0,3,2009,WD,Normal,11.79810440720389,1,1,1,0,1
1408,20,RL,4.2633832685897595,9.080345575359996,Pave,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,625,0,208,833,GasA,Ex,Y,6.726233402358747,0,6.726233402358747,1,1,0,3,0.6931471805599453,TA,5,Typ,0,0,0,Y,0,0,0,3,2009,WD,Normal,11.626254150277232,0,1,1,1,1
1409,70,RM,4.110873864173311,8.954286157204713,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,0,0,622,622,GasA,Gd,Y,6.60934924316738,622,7.218176838403408,0,1,0,3,0.6931471805599453,TA,6,Typ,0,2,528,Y,0,0,0,6,2010,WD,Normal,11.740061037553975,1,1,0,1,1
1410,60,RL,3.8501476017100584,9.93037288131751,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,0,0,791,791,GasA,Gd,Y,7.1204443723924875,857,7.646831391430482,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,542,Y,364,63,0,11,2008,WD,Normal,12.2783933071098,1,1,0,0,0
1411,60,RL,4.382026634673881,9.427143867544194,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,666,0,278,944,GasA,Ex,Y,6.851184927493743,896,7.518064181233078,1,2,1,3,0.6931471805599453,Gd,6,Typ,0,2,622,Y,0,45,0,6,2009,WD,Normal,12.345834587905333,1,1,0,1,0
