MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
4,3,4.2633832685897595,9.105090961257085,1,3,3,4,19,2,2,0,2,5,2,1959,1959,1,1,13,10,2,0.0,3,4,1,288,0,718,1006,1,4,1,4,6.914730892718563,0,6.914730892718563,0,1,0,3,0.6931471805599453,3,5,6,0,0,0,2,0,24,0,9,2,8,4,0,1,1,1,0
3,3,4.110873864173311,9.407632639699958,1,3,3,4,7,2,2,1,0,4,3,1941,1950,1,1,8,8,2,0.0,3,1,0,348,0,324,672,3,1,0,0,6.511745329644728,252,6.829793737512425,1,1,0,2,0.6931471805599453,1,5,6,0,1,280,2,0,0,0,9,4,8,4,1,1,0,1,1
8,4,3.970291913552122,8.738895704934043,1,3,3,4,3,2,2,0,0,5,5,1928,1950,1,1,8,8,2,0.0,3,4,0,0,0,1042,1042,1,0,1,4,6.949856455000773,534,7.3632795869630385,0,1,0,3,0.6931471805599453,3,8,6,1,1,225,2,0,0,0,10,0,8,3,1,1,0,1,1
4,3,4.2633832685897595,9.32375833901174,1,3,3,4,20,2,2,0,2,6,4,1985,1985,1,1,13,15,1,85.0,2,4,1,1258,0,40,1298,1,4,1,4,7.1693500166706,0,7.1693500166706,1,2,0,3,0.6931471805599453,2,5,6,1,2,403,2,165,26,0,7,0,8,4,1,1,1,0,0
10,3,4.330733340286331,9.392745258631441,1,3,0,4,6,2,2,0,5,7,6,1941,1950,1,1,8,8,2,0.0,3,4,1,275,0,429,704,1,0,1,4,6.7580945044277305,704,7.355641102974253,0,1,1,3,0.6931471805599453,1,7,6,1,1,234,2,0,0,0,9,3,8,4,1,1,0,1,1
8,4,4.2633832685897595,8.648396877031582,1,3,3,4,17,2,2,0,0,7,6,1926,1950,1,1,13,14,2,0.0,3,4,2,0,0,572,572,1,4,1,4,6.35088571671474,539,7.013915474810528,0,1,0,2,0.6931471805599453,3,5,6,1,1,288,2,0,0,176,10,2,8,4,1,1,0,1,1
10,4,3.9318256327243257,9.105090961257085,1,3,3,4,17,0,2,0,5,7,8,1920,1988,3,1,12,13,2,0.0,3,2,2,624,0,26,650,1,0,1,4,6.725033642166843,650,7.301822342137932,0,1,0,3,0.6931471805599453,3,7,6,0,2,324,2,0,0,0,9,3,8,4,1,1,0,1,1
4,3,4.060443010546419,9.0217190130337,1,0,3,4,12,2,2,0,2,6,4,1950,1950,1,1,3,3,2,0.0,3,4,1,0,0,932,932,1,0,1,0,6.838405200847344,0,6.838405200847344,0,1,0,2,0.6931471805599453,2,4,6,1,1,306,2,0,0,214,2,1,8,4,1,1,1,1,1
4,3,4.90527477843843,9.784478765953926,1,3,3,4,7,2,2,0,2,5,3,1959,1959,1,1,6,10,1,132.0,3,4,1,176,0,1290,1466,1,4,1,4,7.2909747781429814,0,7.2909747781429814,0,1,1,3,0.6931471805599453,1,6,6,2,2,528,2,0,140,0,2,0,8,4,1,1,1,1,0
4,3,4.51085950651685,9.55506418479516,1,0,3,4,6,2,2,0,2,6,6,1956,2004,1,1,10,11,2,0.0,3,4,2,296,547,230,1073,1,0,1,4,7.502186486602924,0,7.502186486602924,0,1,0,2,0.6931471805599453,0,6,6,1,2,470,2,0,0,280,9,0,8,0,1,1,1,1,1
5,4,4.2633832685897595,8.681181041521688,1,3,3,0,9,2,2,0,2,6,7,1930,2007,1,1,13,14,2,0.0,2,2,0,538,0,278,816,1,0,1,4,6.705639094860003,0,6.705639094860003,0,1,0,2,0.6931471805599453,3,5,6,0,1,432,2,0,0,96,8,2,8,4,1,1,1,1,1
9,3,4.2633832685897595,9.525224101853109,1,0,3,4,12,2,2,0,5,7,5,1965,1988,1,1,12,13,3,288.0,3,4,1,454,0,410,864,1,4,1,4,6.805722553416985,918,7.507141079727608,0,1,2,4,0.6931471805599453,2,8,6,2,2,492,2,60,84,0,7,2,8,4,1,1,0,0,0
4,3,4.51085950651685,9.284426915328881,1,0,3,0,24,2,2,0,2,5,7,1976,2004,1,1,9,10,2,0.0,2,2,1,1157,0,280,1437,1,4,1,4,7.271008538280992,0,7.271008538280992,1,2,0,3,0.6931471805599453,2,6,6,1,2,528,2,0,21,0,9,1,8,4,1,1,1,1,0
12,3,4.454347296253507,9.143238568435446,1,3,3,4,12,2,2,0,7,5,7,1965,1999,1,1,3,3,2,0.0,3,2,2,633,0,586,1219,1,2,1,4,7.143617602704121,0,7.143617602704121,0,2,0,3,0.6931471805599453,2,6,6,1,2,502,2,0,92,0,1,2,8,4,1,1,1,1,0
0,3,3.5553480614894135,8.517593111437565,1,0,3,4,16,2,2,3,2,7,4,2007,2008,1,1,12,13,3,166.0,2,4,2,904,0,410,1314,1,0,1,4,7.181591944611865,0,7.181591944611865,1,2,0,2,0.6931471805599453,2,6,6,1,2,626,2,172,62,0,9,3,8,4,1,1,1,0,0
4,3,4.532599493153256,9.387062950369655,1,3,3,2,21,1,2,0,2,8,4,2007,2008,1,1,12,13,3,186.0,2,4,2,0,0,1580,1580,1,0,1,4,7.365812837209472,0,7.365812837209472,0,2,0,3,0.6931471805599453,2,7,6,0,3,830,2,0,24,0,8,2,3,5,1,1,1,1,0
9,3,4.343805421853684,9.118334726180159,1,3,3,4,14,2,2,0,5,6,5,1974,1974,3,1,6,6,1,270.0,2,4,1,442,0,459,901,1,4,1,4,6.8501261661455,933,7.537430036586509,0,2,1,4,0.6931471805599453,2,8,6,1,2,540,2,0,69,0,9,2,8,4,1,1,0,1,0
1,3,3.2188758248682006,7.732369222284388,1,3,3,4,13,2,2,3,5,6,4,1978,1978,1,1,9,2,2,0.0,3,4,1,311,0,544,855,1,1,1,4,6.752270376141742,601,7.284134806195205,0,2,1,3,0.6931471805599453,3,7,6,1,2,440,2,26,0,0,9,4,8,4,1,1,0,0,1
4,3,4.2633832685897595,9.600962533214572,1,0,2,1,6,4,2,0,2,6,6,1954,2006,3,1,6,6,1,72.0,2,4,1,728,0,568,1296,1,0,1,4,7.403061091090091,0,7.403061091090091,1,1,0,3,0.6931471805599453,2,7,6,1,2,924,2,108,0,0,2,2,8,4,1,1,1,0,1
4,3,4.700480365792417,9.073947747070628,1,3,3,4,19,2,2,0,2,5,4,1968,1968,1,1,12,13,2,0.0,3,4,1,492,0,402,894,1,2,1,4,6.796823718274855,0,6.796823718274855,0,1,0,3,0.6931471805599453,3,5,6,1,2,450,2,0,0,0,7,1,8,4,1,1,1,1,1
14,3,4.110873864173311,9.465060106725137,1,3,3,4,19,1,2,2,6,4,3,1969,1969,1,1,9,10,2,0.0,3,4,1,1198,0,0,1198,1,4,1,4,7.138073034044347,0,7.138073034044347,2,0,2,0,1.0986122886681098,3,6,6,0,2,400,2,120,0,0,0,2,8,2,1,1,1,0,1
12,3,4.2633832685897595,9.690170562039654,1,0,3,2,24,1,2,0,7,5,6,1978,1978,1,1,9,10,2,0.0,3,4,2,680,391,289,1360,1,0,1,4,7.267525427828172,0,7.267525427828172,1,1,1,2,0.6931471805599453,2,5,6,1,2,588,2,168,180,0,8,1,8,4,1,1,1,0,0
4,3,4.382026634673881,9.163458386076051,1,0,3,4,16,2,2,0,2,7,4,2009,2009,1,1,12,13,3,268.0,2,4,2,0,0,1502,1502,1,0,1,4,7.315218389752975,0,7.315218389752975,0,2,0,3,0.6931471805599453,2,7,6,0,2,644,2,0,114,0,11,3,6,5,1,1,1,1,0
4,3,4.174387269895637,9.256842205627603,1,0,3,0,5,2,2,0,2,8,4,2008,2008,1,1,12,13,3,72.0,2,4,2,0,0,1694,1694,1,0,1,4,7.43543801981455,0,7.43543801981455,0,2,0,3,0.6931471805599453,2,7,6,0,3,776,2,160,33,0,4,4,8,4,1,1,1,0,0
9,3,4.07753744390572,9.292196818446016,1,0,3,4,8,6,2,0,5,6,4,2000,2000,1,1,12,13,2,0.0,3,4,2,786,0,173,959,1,0,1,4,6.866933284461882,712,7.421775793644647,1,2,1,3,0.6931471805599453,3,7,6,1,2,472,2,0,38,0,4,0,8,4,1,1,0,1,0
10,3,4.795790545596741,9.527265662897605,1,3,3,0,7,2,2,0,5,6,6,1935,1986,3,1,11,12,2,0.0,3,4,1,626,0,501,1127,1,0,1,4,7.1204443723924875,872,7.653969180478774,0,2,0,4,0.6931471805599453,2,7,6,2,2,540,2,0,0,0,9,2,8,4,1,1,0,1,1
9,3,4.77912349311153,10.484613193102275,1,0,3,1,15,2,2,0,5,1,4,1995,1996,3,1,6,6,1,1378.0,2,2,2,1387,0,543,1930,1,0,1,4,7.513163545234075,1796,8.196436811235028,1,3,1,4,0.6931471805599453,2,10,6,1,3,807,2,361,76,0,9,0,8,4,1,1,0,0,0
12,3,4.343805421853684,9.198369000194964,1,3,3,4,11,2,2,0,7,6,5,1977,1977,1,1,9,10,2,0.0,3,4,1,522,0,574,1096,1,4,1,4,7.020190708311925,0,7.020190708311925,1,1,0,3,0.6931471805599453,3,6,6,1,1,358,2,203,0,0,9,2,8,4,1,1,1,0,1
4,3,4.343805421853684,9.118334726180159,1,3,3,4,12,2,2,0,2,6,5,1958,1958,3,1,8,8,2,0.0,3,4,1,662,0,599,1261,1,0,1,4,7.140453043101158,0,7.140453043101158,1,1,0,3,0.6931471805599453,3,6,6,1,2,433,2,0,0,0,2,2,8,4,1,1,1,1,1
1,1,3.58351893845611,8.29853954537488,1,0,3,4,21,2,2,4,5,7,4,2006,2007,1,1,8,8,2,0.0,2,4,2,0,0,625,625,1,0,1,4,6.439350371100098,625,7.1316985104669115,0,2,1,2,0.6931471805599453,2,5,6,0,2,625,2,0,54,0,5,2,8,4,1,1,0,1,0
8,3,4.9344739331306915,9.799847777776368,1,0,0,4,4,2,2,0,0,5,5,1946,1994,1,1,8,8,2,0.0,3,4,1,152,469,977,1598,1,4,1,4,7.400620577371135,971,8.034955024502159,0,3,0,3,0.6931471805599453,0,12,0,1,0,0,2,122,0,0,5,1,8,4,0,1,0,0,1
10,3,4.394449154672439,9.714805812589491,1,0,3,4,6,2,2,0,5,6,7,1932,1950,1,1,13,14,2,0.0,3,4,0,503,0,449,952,1,4,1,4,7.065613363597717,1175,7.76046702921342,0,2,1,4,0.6931471805599453,3,9,6,1,2,360,2,0,0,0,9,0,8,4,1,1,0,1,1
8,3,4.454347296253507,9.276034475171546,1,3,3,4,15,2,2,0,0,8,4,1992,2000,3,1,6,6,1,337.0,2,4,2,700,0,983,1683,1,0,1,4,7.6638772587034705,743,7.96311205897929,0,2,1,4,0.6931471805599453,2,9,6,1,2,541,2,0,33,0,6,1,8,4,1,1,0,1,0
4,3,3.6375861597263857,8.846784666945227,1,0,3,1,11,2,2,0,2,5,4,1984,1985,1,1,6,10,2,0.0,3,4,1,658,0,218,876,1,4,1,4,6.828712071641684,0,6.828712071641684,1,1,0,3,0.6931471805599453,3,5,6,0,1,264,2,362,0,0,1,2,8,4,1,1,1,0,1
8,4,4.2633832685897595,8.281723990411392,1,3,0,4,17,0,2,0,0,6,7,1926,2004,1,1,8,8,2,0.0,3,4,1,468,0,350,818,1,4,1,4,6.70808408385307,406,7.110696122978827,0,1,0,3,0.6931471805599453,3,5,6,0,1,210,0,0,0,116,3,3,8,4,1,1,0,1,1
8,3,4.007333185232471,8.94663520890585,1,0,3,2,6,2,2,0,0,5,5,1921,1950,1,1,13,14,2,0.0,3,4,0,0,0,731,731,1,0,1,4,6.710523109452428,523,7.203405521083095,0,1,1,3,0.6931471805599453,3,7,6,1,1,186,2,192,0,102,9,3,8,4,1,1,0,0,1
4,3,4.356708826689592,9.028338763993148,1,3,3,0,7,2,2,0,2,5,4,1954,1954,1,1,13,14,2,0.0,3,4,3,0,0,0,0,1,2,1,4,7.025538314638521,0,7.025538314638521,0,1,0,3,0.6931471805599453,3,5,3,1,0,0,0,0,36,190,6,0,8,4,0,0,1,1,0
9,3,4.2633832685897595,9.321076413570848,1,1,3,0,23,2,2,0,5,7,4,1990,1991,1,1,8,8,2,0.0,3,4,5,1216,0,0,1216,1,0,1,4,7.1693500166706,1216,7.83002808253384,0,2,1,4,0.6931471805599453,3,8,6,0,2,693,2,0,0,0,6,0,8,4,1,1,0,1,1
0,4,4.174387269895637,8.628376720376853,1,0,1,4,6,2,2,4,2,8,4,2008,2008,3,1,5,5,3,186.0,0,4,2,1480,0,120,1600,1,0,1,4,7.410347097821024,0,7.410347097821024,1,2,0,2,0.6931471805599453,2,5,6,1,2,482,2,162,53,0,2,2,6,5,1,1,1,0,0
9,3,5.081404364984463,9.656563472556515,1,0,3,0,15,2,2,0,5,1,4,1996,1996,3,1,13,7,2,0.0,2,4,2,2096,0,300,2396,1,0,1,4,7.788211557847076,2065,8.406708458240965,1,3,1,4,0.6931471805599453,0,10,6,2,3,813,2,171,78,0,9,1,8,0,1,1,0,0,0
5,3,4.110873864173311,9.287394001418473,1,3,3,4,17,2,2,0,2,5,5,1920,1950,3,1,11,12,2,0.0,3,4,0,821,0,299,1120,1,0,1,4,7.030857476116121,0,7.030857476116121,1,1,0,2,0.6931471805599453,3,5,6,1,2,720,2,229,0,0,8,0,8,4,1,1,1,0,1
4,3,3.9318256327243257,10.466924601573329,0,3,3,4,23,2,2,0,2,5,3,1963,1963,3,1,8,8,1,226.0,3,4,1,1159,0,413,1572,1,2,1,4,7.360739903058278,0,7.360739903058278,1,1,1,3,0.6931471805599453,3,5,6,2,3,995,2,0,263,0,7,1,8,4,1,1,1,1,0
8,3,4.110873864173311,9.1838937219612,1,3,3,4,7,2,2,0,0,5,6,1924,1950,1,1,0,0,2,0.0,3,2,0,392,0,392,784,1,2,1,4,6.856461984594587,272,7.108244139731541,1,1,0,4,0.6931471805599453,3,7,6,0,1,392,2,0,0,236,5,0,8,4,1,1,0,1,1
3,3,4.68213122712422,9.270117576012044,1,0,0,0,17,0,0,1,5,3,4,1900,1970,1,1,6,6,2,0.0,3,4,1,440,0,538,978,1,4,1,4,6.922643891475888,685,7.438383530044307,1,2,0,3,1.0986122886681098,3,7,6,0,2,420,2,0,74,0,10,3,8,0,1,1,0,1,0
4,3,4.499809670330265,9.430439293104167,1,3,3,0,15,2,2,0,2,8,4,1994,1995,1,1,7,7,2,0.0,2,4,2,1456,0,168,1624,1,0,1,4,7.393263094763838,0,7.393263094763838,1,2,0,2,0.6931471805599453,2,5,6,1,3,757,2,0,114,192,9,0,8,4,1,1,1,1,0
9,3,4.23410650459726,9.097843340749037,1,0,3,4,5,2,2,0,5,7,4,2002,2002,1,1,12,13,1,95.0,2,4,2,0,0,831,831,1,0,1,4,6.723832440821209,829,7.415175109613295,0,2,1,3,0.6931471805599453,2,7,6,0,2,493,2,144,68,0,9,3,8,4,1,1,0,0,0
9,3,4.110873864173311,8.922791623969637,1,3,3,4,8,2,2,0,5,7,4,1999,1999,1,1,12,13,2,0.0,3,4,2,0,0,994,994,1,2,1,4,6.9363427358340495,776,7.498315870766981,0,2,1,3,0.6931471805599453,2,7,6,1,2,442,2,140,60,0,8,4,8,4,1,1,0,0,0
3,3,4.2633832685897595,10.387887062065596,1,3,2,4,11,2,2,1,2,4,3,1961,1975,1,1,8,8,3,149.0,3,2,1,1159,0,90,1249,1,0,1,4,7.392031567514591,0,7.392031567514591,1,1,0,3,0.6931471805599453,3,7,6,1,4,1356,2,439,0,0,5,1,8,4,1,1,1,0,1
1,1,3.2188758248682006,7.880804344674901,1,3,3,4,21,2,2,3,5,8,4,1999,2000,1,1,8,8,1,456.0,2,4,2,0,0,776,776,1,0,1,4,6.639875833826536,677,7.273786317844895,0,2,1,2,0.6931471805599453,2,5,6,0,2,492,2,206,0,0,2,1,8,4,1,1,0,0,1
8,4,4.110873864173311,9.169622538697624,1,3,3,4,17,2,2,0,0,5,7,1925,1994,2,1,12,13,2,0.0,3,4,2,0,0,702,702,1,2,1,4,6.736966958001855,630,7.29505641646263,0,1,0,3,0.6931471805599453,2,6,6,0,1,250,1,0,0,84,9,1,8,4,1,1,0,1,1
0,4,4.2633832685897595,8.412054873292933,1,3,3,2,11,2,2,4,2,6,4,1999,1999,3,1,12,13,1,425.0,3,4,2,883,0,341,1224,1,0,1,4,7.110696122978827,0,7.110696122978827,1,2,0,2,0.6931471805599453,3,5,6,0,2,402,2,0,304,0,8,3,8,4,1,1,1,1,0
9,3,4.394449154672439,9.144734614878189,1,3,3,0,19,2,2,0,5,6,6,1969,1969,1,1,6,6,3,143.0,3,4,1,371,0,292,663,1,4,1,4,6.498282149476434,689,7.210079628170788,0,1,1,4,0.6931471805599453,3,7,6,0,1,299,2,379,36,0,5,4,8,4,1,1,0,0,0
9,3,3.9512437185814275,8.990939806940807,1,0,3,4,8,2,2,0,5,6,4,2005,2005,1,1,12,13,2,0.0,3,4,2,0,0,728,728,1,0,1,4,6.591673732008658,728,7.284134806195205,0,2,1,3,0.6931471805599453,2,8,6,0,2,400,2,100,24,0,9,2,8,4,1,1,0,0,0
9,3,4.07753744390572,9.550733483340633,1,0,3,4,8,2,2,0,5,7,4,2006,2006,1,1,12,13,2,0.0,2,4,2,0,0,879,879,1,0,1,4,6.779921907472252,984,7.530479995245536,0,2,1,4,0.6931471805599453,2,9,6,1,3,660,2,100,17,0,2,0,6,5,1,1,0,0,0
11,4,4.189654742026425,9.088285725968877,1,0,0,0,17,2,2,0,4,7,5,1916,1950,1,1,8,8,2,0.0,3,4,0,0,0,815,815,1,0,1,4,6.704414354964107,875,7.43307534889858,0,1,0,3,0.6931471805599453,3,7,6,1,1,225,2,0,0,330,9,0,5,4,1,1,0,1,1
4,3,4.2626798770413155,9.116139576577355,1,3,3,4,5,2,2,0,2,7,4,2001,2001,1,1,12,13,2,0.0,2,4,2,0,0,1212,1212,1,0,1,4,7.10085190894405,0,7.10085190894405,0,2,0,3,0.6931471805599453,2,6,6,0,2,573,2,356,0,0,8,3,8,4,1,1,1,0,1
4,3,4.330733340286331,9.326878188224134,1,3,3,4,19,2,2,0,2,4,4,1963,1979,1,1,6,6,1,51.0,3,4,1,547,0,504,1051,1,2,1,4,7.232010331664759,0,7.232010331664759,0,1,1,3,0.6931471805599453,3,6,6,1,2,459,2,0,82,0,1,0,8,4,1,1,1,1,0
4,3,4.276666119016055,9.143559338285831,1,3,3,4,12,2,2,0,2,4,4,1970,1970,1,1,8,8,2,0.0,3,4,1,0,0,864,864,1,2,1,4,6.762729506931879,0,6.762729506931879,0,1,0,3,0.6931471805599453,3,5,6,0,1,280,2,0,0,0,9,0,7,0,1,1,1,1,1
9,3,4.394449154672439,9.249657234353133,1,3,3,0,5,2,2,0,5,7,4,1998,1998,1,1,12,13,2,0.0,3,4,2,0,0,866,866,1,0,1,4,6.7650389767805414,913,7.484368643286131,0,2,1,3,0.6931471805599453,2,6,6,0,2,546,2,198,36,0,5,3,8,4,1,1,0,0,0
8,4,3.9318256327243257,8.699681400989514,1,3,3,0,3,2,2,0,0,5,7,1925,1997,1,1,13,14,2,0.0,3,4,0,0,0,884,884,1,0,1,4,6.785587645007929,464,7.207118856207756,1,1,0,3,0.6931471805599453,3,5,6,1,1,216,0,0,0,208,7,3,8,4,1,1,0,1,1
4,3,4.330733340286331,9.18512512283512,1,3,3,4,5,2,2,0,2,7,4,2000,2001,1,1,12,13,1,171.0,2,4,2,0,0,1630,1630,1,0,1,4,7.396948602621014,0,7.396948602621014,0,2,0,3,0.6931471805599453,2,6,6,1,2,451,2,74,234,0,1,3,8,4,1,1,1,0,0
4,3,4.3694478524670215,9.224341891611996,1,3,3,4,14,2,2,0,2,5,5,1975,1975,1,1,6,6,2,0.0,3,4,1,788,0,268,1056,1,0,1,4,6.980075940561763,0,6.980075940561763,1,1,1,3,0.6931471805599453,3,6,6,0,2,495,2,0,88,0,9,0,8,4,1,1,1,1,0
4,3,4.51085950651685,9.59458184363272,1,0,3,1,20,2,2,0,2,7,6,1990,1991,3,1,6,6,1,234.0,2,4,1,485,177,1496,2158,1,2,1,4,7.69484807238461,0,7.69484807238461,0,2,0,3,0.6931471805599453,2,7,6,1,3,701,2,84,70,0,8,3,8,4,1,1,1,0,0
4,2,4.2633832685897595,9.093918908958932,1,3,3,4,20,2,2,0,2,4,3,1966,1966,1,1,6,6,2,0.0,3,4,1,1056,0,0,1056,1,4,1,4,6.963189985870238,0,6.963189985870238,1,1,0,2,0.6931471805599453,3,5,6,0,1,384,2,0,42,0,2,0,8,4,1,1,1,1,0
4,3,4.2626798770413155,9.119977931895791,1,3,3,4,5,2,2,0,2,6,4,2003,2003,1,1,12,13,1,120.0,2,4,2,340,0,1342,1682,1,0,1,4,7.438971592395862,0,7.438971592395862,1,2,0,3,0.6931471805599453,2,7,6,0,2,544,2,192,23,0,7,0,8,4,1,1,1,0,0
4,3,4.2626798770413155,8.957252944288902,1,3,3,4,12,2,2,0,2,5,6,1962,1980,1,1,8,8,2,0.0,3,2,1,504,108,319,931,1,4,1,4,7.157735484249907,0,7.157735484249907,1,1,0,3,0.6931471805599453,3,6,6,0,2,506,2,0,0,0,1,2,8,4,1,1,1,1,1
4,3,4.454347296253507,9.228474942171665,1,0,3,1,21,8,2,0,2,8,4,2006,2006,3,1,12,13,3,420.0,2,4,2,1220,0,440,1660,1,0,1,4,7.415175109613295,0,7.415175109613295,1,2,0,3,0.6931471805599453,2,8,6,1,2,500,2,322,50,0,7,0,6,5,1,1,1,0,0
9,3,4.2626798770413155,9.325364048544964,1,3,3,4,20,2,2,0,5,6,4,1992,1992,1,1,13,14,2,0.0,2,4,2,0,0,1055,1055,1,0,1,4,6.962243464266207,790,7.520776415062797,0,2,1,3,0.6931471805599453,2,8,6,1,2,462,2,635,104,0,7,4,8,4,1,1,0,0,0
8,3,5.030437921392435,9.403849118160702,1,0,0,4,8,2,2,0,0,8,6,1988,2005,1,1,13,14,2,0.0,2,4,5,427,0,132,559,1,2,1,4,6.985641817639208,672,7.469083884921234,0,2,0,4,0.6931471805599453,3,8,6,0,2,492,2,325,12,0,8,4,8,4,1,1,0,0,0
5,3,3.9318256327243257,9.14216859187285,1,3,3,4,7,2,2,0,2,4,5,1941,1950,3,1,8,8,2,0.0,3,4,1,344,0,328,672,1,4,1,4,6.511745329644728,0,6.511745329644728,1,1,0,2,0.6931471805599453,3,4,6,0,1,234,0,0,113,0,10,3,8,4,1,1,1,1,0
12,3,4.2633832685897595,9.234740258799718,1,0,3,1,19,2,2,0,7,4,8,1965,2001,1,1,12,13,2,0.0,3,2,1,648,0,0,648,1,0,1,4,6.8679744089702925,0,6.8679744089702925,1,0,0,0,0.6931471805599453,3,3,6,0,1,364,2,88,0,0,7,0,8,4,1,1,1,0,1
13,3,4.248495242049359,9.230731061623917,1,0,3,4,12,2,2,0,6,5,4,1962,1962,1,1,8,8,2,0.0,3,4,1,784,0,141,925,1,4,1,4,6.907755278982137,0,6.907755278982137,1,1,0,3,0.6931471805599453,3,6,6,0,1,300,2,150,72,0,7,0,8,4,1,1,1,0,0
4,3,4.605170185988092,8.867145589594143,1,0,3,4,19,2,2,0,2,5,4,1966,1966,1,1,12,13,2,0.0,3,4,1,180,374,340,894,1,4,1,4,6.796823718274855,0,6.796823718274855,0,1,0,3,0.6931471805599453,3,5,6,0,1,384,2,0,0,0,7,1,8,4,1,1,1,1,1
14,4,4.23410650459726,9.097283649683886,1,3,3,4,19,5,2,2,0,6,4,1978,1978,1,1,12,13,2,0.0,3,4,3,0,0,0,0,1,4,1,4,7.1846291527173145,584,7.551186867296149,0,2,0,4,1.0986122886681098,3,8,6,0,2,539,2,0,0,0,6,4,8,4,1,0,0,1,1
4,1,4.290459441148391,9.0642735958414,1,3,3,4,21,2,2,0,2,8,4,2009,2009,1,1,5,5,3,72.0,2,4,2,936,0,364,1300,1,0,1,4,7.181591944611865,0,7.181591944611865,1,2,0,3,0.6931471805599453,2,6,6,0,2,552,2,135,112,0,11,3,6,5,1,1,1,0,0
8,4,3.970291913552122,8.738895704934043,1,3,3,4,3,2,2,0,0,4,4,1947,1950,1,1,0,0,2,0.0,3,4,3,0,0,0,0,1,2,0,4,6.511745329644728,240,6.816735880594968,0,1,0,2,0.6931471805599453,3,3,6,0,0,0,0,0,0,0,9,0,8,4,0,0,0,1,1
1,4,3.091042453358316,7.427144133408616,1,3,3,4,2,2,2,3,5,6,4,1971,1971,1,1,5,5,1,236.0,3,4,1,0,0,672,672,1,4,1,4,6.511745329644728,546,7.105786129481271,0,1,1,3,0.6931471805599453,3,7,6,0,0,0,0,201,0,0,6,0,8,0,0,1,0,0,1
4,3,4.204692619390966,8.962007209588313,1,0,3,4,12,2,2,0,2,5,4,1964,1964,1,1,13,14,2,0.0,3,4,1,312,600,0,912,1,4,1,4,6.816735880594968,0,6.816735880594968,0,1,0,2,0.6931471805599453,3,5,6,0,1,288,2,0,0,0,2,0,8,0,1,1,1,1,1
4,3,4.02535169073515,9.018089684104343,1,3,3,4,19,1,2,0,2,5,4,1968,1968,3,1,6,6,2,0.0,3,4,1,250,492,210,952,1,0,1,4,7.10002716662926,0,7.10002716662926,0,1,0,3,0.6931471805599453,3,5,6,1,1,322,2,0,63,0,10,2,8,4,1,1,1,1,0
8,3,4.3694478524670215,9.258844781035798,1,3,3,4,12,0,2,0,0,6,5,1949,1950,1,1,13,14,1,320.0,3,4,1,196,0,844,1040,1,0,1,4,7.063903961472068,678,7.52131798019924,0,2,0,3,0.6931471805599453,3,7,6,1,1,315,2,0,0,0,0,1,8,4,1,1,0,1,1
4,3,4.499809670330265,9.276221741089696,1,3,3,4,12,2,2,0,2,5,2,1951,1951,3,1,13,14,1,44.0,3,4,1,756,0,1380,2136,1,4,0,0,7.667158255319148,0,7.667158255319148,0,2,0,4,0.6931471805599453,3,7,4,0,2,528,2,0,30,0,1,0,8,4,1,1,1,1,0
9,3,4.110873864173311,9.641148287756142,1,0,3,4,8,6,2,0,5,7,4,2004,2005,1,1,12,13,2,0.0,2,4,2,724,0,64,788,1,0,1,4,6.670766320845874,702,7.307202314764738,1,2,1,3,0.6931471805599453,2,8,6,1,2,388,2,100,75,0,4,2,8,4,1,1,0,0,0
12,3,4.189654742026425,9.257510176452573,1,3,3,4,12,2,2,0,7,6,7,1958,1958,3,1,12,13,1,63.0,3,2,1,507,0,81,588,1,0,1,4,7.037905963447182,0,7.037905963447182,0,1,0,3,0.6931471805599453,3,6,6,0,1,264,2,224,0,0,8,1,8,4,1,1,1,0,1
9,3,4.465908118654584,9.58870831219998,1,0,3,1,21,1,2,0,5,6,4,2007,2007,1,1,12,13,3,74.0,2,4,2,0,0,894,894,1,0,1,4,6.796823718274855,1039,7.56734567601324,0,2,1,4,0.6931471805599453,2,9,6,1,3,668,2,100,18,0,0,2,8,4,1,1,0,0,0
4,3,4.290459441148391,9.090768236835338,1,3,3,0,12,2,2,0,2,5,7,1965,2008,1,1,12,13,1,300.0,3,4,1,595,0,317,912,1,0,1,4,6.816735880594968,0,6.816735880594968,1,1,0,2,0.6931471805599453,2,5,6,0,2,576,2,0,240,0,3,2,8,4,1,1,1,1,0
